Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.15,0.005,0.01,0,0.000549628,25,17.75,13.66666667,10.16666667,8.125,6.7,5.68452381,4.941964286,4.381944444,3.919444444,3.575,3.278409091,3.020833333,2.796703297,2.616666667,2.454166667,2.308823529,2.182189542,2.072368421,1.971052632,1.882738095,0.194559855
0.05,0.001,0.01,0.000826905,0.104078999,3,1,0.583333333,0.4375,0.3875,0.416666667,0.380952381,0.348214286,0.319444444,0.291666667,0.284090909,0.272727273,0.264423077,0.258241758,0.242857143,0.234375,0.227941176,0.218954248,0.213450292,0.205263158,0.199404762,0.306528863
0.05,0.003,0.01,0.004570401,0.102367014,4,1.875,1.208333333,1,0.85,0.766666667,0.732142857,0.683035714,0.625,0.605555556,0.584090909,0.547348485,0.512820513,0.48489011,0.478571429,0.466666667,0.446691176,0.429738562,0.42251462,0.422368421,0.426190476,0.227691557
0.05,0.005,0.01,0.00834135,0.101447966,5,1.75,1.25,1.145833333,1.0125,0.916666667,0.910714286,0.852678571,0.822916667,0.813888889,0.768181818,0.759469697,0.730769231,0.726648352,0.723809524,0.723958333,0.716911765,0.696895425,0.690789474,0.678947368,0.679166667,0.22350618
0.1,0.001,0.01,0.003114995,0.052414365,4,0.5,0.625,0.541666667,0.5,0.475,0.422619048,0.392857143,0.361111111,0.333333333,0.315909091,0.297348485,0.286858974,0.276098901,0.26547619,0.255208333,0.248161765,0.241830065,0.236842105,0.228947368,0.223809524,0.362710525
0.1,0.003,0.01,0.005505242,0.053610059,7,2.375,2.083333333,1.729166667,1.5,1.375,1.261904762,1.191964286,1.138888889,1.086111111,1.020454545,0.982954545,0.945512821,0.918956044,0.896428571,0.891666667,0.890625,0.889705882,0.885964912,0.872368421,0.861309524,0.227292534
0.1,0.005,0.01,0.003809938,0.056311032,8,4.5,3.041666667,2.479166667,2.2,2.008333333,1.851190476,1.776785714,1.663194444,1.586111111,1.513636364,1.450757576,1.394230769,1.369505495,1.327380952,1.334375,1.344669118,1.347222222,1.347222222,1.334868421,1.323809524,0.181019532
0.15,0.001,0.01,0.003333333,0.002228353,8,2.75,2.541666667,2.3125,2.1875,1.883333333,1.708333333,1.566964286,1.416666667,1.308333333,1.202272727,1.117424242,1.033653846,0.958791209,0.904761905,0.84375,0.794117647,0.755718954,0.711988304,0.682236842,0.644047619,0.226474527
0.15,0.003,0.01,0.002236068,0.002099127,22,12.875,11.54166667,9.041666667,7.4125,6.158333333,5.261904762,4.602678571,4.072916667,3.663888889,3.331818182,3.041666667,2.802884615,2.607142857,2.426190476,2.275,2.144301471,2.025326797,1.915935673,1.822368421,1.733333333,0.195110662
0.15,0.005,0.01,0.006009252,0.006255464,26,18.5,13.41666667,9.979166667,7.8875,6.516666667,5.601190476,4.888392857,4.347222222,3.905555556,3.554545455,3.253787879,2.991987179,2.782967033,2.603571429,2.445833333,2.301470588,2.176470588,2.064327485,1.965789474,1.879761905,0.201452202
