File name,Search Radius,Resolution,Distance 1,Distance 2,Highest Vote,Layer 01 mean,Layer 02 mean,Layer 03 mean,Layer 04 mean,Layer 05 mean,Layer 06 mean,Layer 07 mean,Layer 08 mean,Layer 09 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
rack_5.json,0.1,0.003,0.007851751,0.007911485,216,118.125,115.2083333,114.2291667,110.2875,101.45,94,88.45089286,82.00694444,75.78333333,70.43863636,65.45833333,61.1474359,57.45467033,53.9797619,51.003125,48.37132353,46.04575163,43.85233918,41.79342105,39.89047619,0.133887682
rack_5.json,0.1,0.005,0.0128082,0.012862151,321,204,195.4166667,180.3541667,160.3375,141.5583333,126.2142857,113.8035714,102.4652778,93.46666667,85.47727273,78.77083333,72.76121795,67.78296703,63.32619048,59.48958333,56.35018382,53.3374183,50.73245614,48.375,46.34047619,0.165173692
rack_5.json,0.11,0.001,0.199413264,0.199556778,143,8.5,18.83333333,12.97916667,13.1875,13.24166667,12.33333333,11.98214286,12.47222222,13.00277778,12.88863636,13.34659091,13.01121795,12.98489011,12.57261905,12.40520833,12.11121324,11.90931373,11.73538012,11.38289474,11.15059524,1
rack_5.json,0.11,0.003,0.189884834,0.189934496,252,108.25,90.29166667,88.22916667,84.3625,79.825,75.2797619,70.28125,65.92013889,61.09722222,57.325,53.82765152,50.83974359,48.06730769,45.27857143,42.83229167,40.67922794,38.67565359,36.88815789,35.28355263,33.81785714,0.221532794
rack_5.json,0.11,0.005,0.189736791,0.189412976,266,185.5,170,145.7291667,128.675,113.2333333,100.3095238,89.97321429,81.40277778,74.31666667,68.37045455,63.22159091,58.92467949,55.2239011,52.05952381,49.29583333,46.83639706,44.65604575,42.64254386,40.83552632,39.19107143,0.166158581
rack_5.json,0.12,0.001,0.021458099,0.021467307,172,16.5,26.125,18.625,18.125,15.84166667,16.08333333,16.01339286,15.88541667,16.7,16.04090909,16.30492424,15.74038462,15.83241758,15.10357143,14.965625,14.38602941,14.2622549,13.91812865,13.61644737,13.25595238,1
rack_5.json,0.12,0.003,0.090996978,0.196933081,223,95.75,94.25,89.45833333,88.125,82.76666667,76.42261905,71.32142857,67.17361111,62.70833333,58.97272727,55.47159091,52.15544872,49.09203297,46.38095238,43.971875,41.80790441,39.76879085,37.95321637,36.25460526,34.67738095,0.183834327
rack_5.json,0.12,0.005,0.010679419,0.010146705,302,200.125,201.75,184.5625,163.5125,144.5083333,127.3452381,113.75,102.0763889,92.43888889,84.56590909,77.67613636,72.07211538,67.12225275,62.875,59.21354167,55.89797794,53.03594771,50.29678363,47.99210526,45.92083333,0.151273786
rack_6.json,0.08,0.001,0.050269872,0.050199343,106,32.25,23.5,25.0625,20.7375,18.08333333,17.80357143,18.61607143,17.71527778,17.175,16.96818182,16.54924242,16.24679487,15.92307692,15.19761905,14.82083333,14.51654412,14.07189542,13.5877193,13.23223684,12.97678571,0.567413851
rack_6.json,0.08,0.003,0.043870947,0.043991956,212,118.25,95.33333333,94.33333333,89.2,82.325,75.5952381,69.07142857,63.77777778,59.38333333,55.63863636,52.33712121,49.48557692,46.95467033,44.81428571,42.803125,40.95404412,39.35784314,37.85672515,36.50065789,35.19107143,0.169423412
rack_6.json,0.08,0.005,0.049564705,0.049674994,257,170.375,154.4166667,129.8333333,114.0875,101.2083333,90.54761905,82.45535714,75.82638889,70.85277778,66.34318182,62.625,59.13942308,56.03571429,53.44166667,50.934375,48.85661765,46.8504902,44.98026316,43.47434211,42.11666667,0.166430516
rack_6.json,0.09,0.001,0.024913049,0.025014234,100,24,21.5,18.5625,19.0875,18.8,17.3452381,17.26785714,17.62152778,18.14444444,17.87272727,17.36174242,16.90384615,16.56318681,16.41428571,16.065625,15.65625,15.31535948,15.2997076,14.96118421,14.59761905,0.687285223
rack_6.json,0.09,0.003,0.033761813,0.034239018,217,105,94.58333333,90.77083333,83.9375,78.85,71.94047619,66.22767857,61.63194444,57.43611111,53.86363636,50.75757576,47.89583333,45.3228022,42.93690476,40.815625,38.84007353,37.10375817,35.48026316,33.96644737,32.64166667,0.192851566
rack_6.json,0.09,0.005,0.038479345,0.038364639,242,163.875,147.5833333,129.125,114.075,100.9166667,90.88095238,82.60714286,75.55555556,69.43333333,64.25227273,59.76893939,55.82371795,52.62362637,49.77380952,47.38020833,45.15808824,43.29084967,41.50073099,39.88289474,38.25714286,0.161516994
rack_6.json,0.1,0.001,0.014787157,0.014690471,102,24.25,23.75,21.27083333,18.625,18.55833333,17.82738095,17.21875,17.73958333,17.49722222,17.38636364,17.10984848,16.86217949,16.56593407,16.33095238,15.93958333,15.63051471,15.33660131,15.10087719,14.71447368,14.32678571,0.595547987
