Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.05,0.005,0.03,0.011027892,0.12213984,5,2,1.5,1.270833333,1.2625,1.175,1.095238095,0.991071429,0.940972222,0.897222222,0.868181818,0.848484848,0.828525641,0.81456044,0.807142857,0.782291667,0.773897059,0.758169935,0.733187135,0.690789474,0.654761905,0.202487928
0.09,0.001,0.01,0.002866603,0.06398156,4,0.75,0.75,0.5625,0.4375,0.458333333,0.410714286,0.392857143,0.378472222,0.330555556,0.325,0.310606061,0.296474359,0.281593407,0.269047619,0.263541667,0.25,0.244281046,0.258040936,0.253947368,0.244642857,0.348793371
0.09,0.001,0.03,0.000434694,0.078077526,4,0.75,0.583333333,0.458333333,0.3875,0.358333333,0.398809524,0.370535714,0.354166667,0.325,0.320454545,0.308712121,0.307692308,0.299450549,0.291666667,0.283333333,0.273897059,0.27369281,0.265350877,0.259868421,0.254166667,0.359573275
0.09,0.003,0.01,0.021929816,0.065672683,7,2.5,1.708333333,1.541666667,1.3375,1.166666667,1.113095238,1.017857143,1.003472222,0.980555556,0.938636364,0.895833333,0.862179487,0.82967033,0.79047619,0.7625,0.749080882,0.732026144,0.710526316,0.688157895,0.673809524,0.249981758
0.09,0.003,0.03,0.022610709,0.079184891,6,2.625,1.833333333,1.8125,1.65,1.441666667,1.345238095,1.263392857,1.166666667,1.086111111,1.029545455,0.981060606,0.931089744,0.885989011,0.852380952,0.825,0.797794118,0.772058824,0.744152047,0.717105263,0.694047619,0.203706561
0.09,0.005,0.01,0.021616925,0.065314182,7,3.125,2.25,1.916666667,1.7,1.541666667,1.44047619,1.388392857,1.284722222,1.241666667,1.220454545,1.191287879,1.158653846,1.149725275,1.158333333,1.154166667,1.143382353,1.129901961,1.122807018,1.105921053,1.092857143,0.19709381
0.09,0.005,0.03,0.020555205,0.075402864,7,3.5,2.375,2.083333333,1.8125,1.741666667,1.630952381,1.5,1.427083333,1.352777778,1.277272727,1.21780303,1.153846154,1.100274725,1.055952381,1.029166667,1.016544118,0.996732026,0.977339181,0.980263158,0.979761905,0.193326002
0.1,0.001,0.01,0.002949627,0.056996211,4,1.125,0.833333333,0.604166667,0.575,0.475,0.422619048,0.397321429,0.375,0.333333333,0.318181818,0.304924242,0.294871795,0.287087912,0.278571429,0.266666667,0.257352941,0.249183007,0.252192982,0.255263158,0.25,0.329080793
0.1,0.001,0.03,0.002908878,0.087742966,4,0.5,0.458333333,0.375,0.3125,0.275,0.244047619,0.227678571,0.222222222,0.225,0.220454545,0.208333333,0.203525641,0.193681319,0.183333333,0.179166667,0.174632353,0.165849673,0.162280702,0.159210526,0.158928571,0.452019364
0.1,0.003,0.01,0.00293002,0.054940731,7,2.75,2.375,1.833333333,1.575,1.425,1.303571429,1.227678571,1.131944444,1.094444444,1.056818182,1.03030303,0.996794872,0.967032967,0.929761905,0.894791667,0.865808824,0.848039216,0.82748538,0.804605263,0.79047619,0.220626082
0.1,0.003,0.03,0.006009284,0.064283822,6,2.5,1.875,1.520833333,1.2375,1.241666667,1.220238095,1.1875,1.163194444,1.119444444,1.065909091,1.043560606,1.006410256,0.962912088,0.928571429,0.898958333,0.884191176,0.862745098,0.839912281,0.819078947,0.801190476,0.205628626
0.1,0.005,0.01,0.007012719,0.055352215,8,3.75,2.833333333,2.479166667,2.1875,1.975,1.910714286,1.790178571,1.697916667,1.625,1.540909091,1.490530303,1.482371795,1.45467033,1.445238095,1.419791667,1.396139706,1.375,1.361111111,1.330263158,1.314880952,0.182399723
0.1,0.005,0.03,0.020042488,0.075776169,7,2.875,2.458333333,2.3125,2.0375,1.866666667,1.791666667,1.691964286,1.680555556,1.558333333,1.509090909,1.439393939,1.370192308,1.326923077,1.275,1.229166667,1.193014706,1.162581699,1.160087719,1.170394737,1.175,0.178192471
0.11,0.001,0.01,0.008693917,0.041746074,4,0.375,0.416666667,0.5625,0.525,0.458333333,0.43452381,0.397321429,0.375,0.352777778,0.334090909,0.301136364,0.301282051,0.284340659,0.283333333,0.271875,0.268382353,0.262254902,0.253654971,0.248026316,0.24047619,0.365431093
0.11,0.001,0.03,0.001499188,0.04257235,4,0.875,0.583333333,0.541666667,0.475,0.466666667,0.428571429,0.379464286,0.34375,0.336111111,0.322727273,0.3125,0.288461538,0.276098901,0.267857143,0.255208333,0.246323529,0.244281046,0.242690058,0.238815789,0.233333333,0.352179006
0.11,0.003,0.01,0.007194034,0.045018834,8,3.625,2.958333333,2.354166667,2.0125,1.808333333,1.630952381,1.5,1.409722222,1.325,1.263636364,1.204545455,1.158653846,1.115384615,1.077380952,1.033333333,1.001838235,0.985294118,0.964181287,0.9375,0.919642857,0.208956945
0.11,0.003,0.03,0.019723083,0.04686961,7,3.25,2.75,2.375,2.0125,1.85,1.666666667,1.553571429,1.472222222,1.361111111,1.290909091,1.223484848,1.153846154,1.123626374,1.095238095,1.079166667,1.073529412,1.050653595,1.044590643,1.038815789,1.02202381,0.18673162
0.11,0.005,0.01,0.004482519,0.041102958,9,3.875,2.833333333,2.4375,2.1625,1.983333333,1.869047619,1.799107143,1.78125,1.85,1.829545455,1.804924242,1.774038462,1.73489011,1.692857143,1.666666667,1.655330882,1.638888889,1.609649123,1.565131579,1.523214286,0.187163853
0.11,0.005,0.03,0.025513227,0.065767527,8,3.25,2.708333333,2.5625,2.3875,2.208333333,2.011904762,1.848214286,1.770833333,1.686111111,1.643181818,1.564393939,1.532051282,1.487637363,1.472619048,1.444791667,1.4375,1.41503268,1.407894737,1.385526316,1.35952381,0.179437041
0.15,0.001,0.01,0.00120185,0.002961081,8,2.125,2.25,2.020833333,2.05,1.85,1.678571429,1.580357143,1.427083333,1.322222222,1.206818182,1.126893939,1.036858974,0.956043956,0.904761905,0.845833333,0.797794118,0.758169935,0.711988304,0.682894737,0.650595238,0.235413763
0.15,0.001,0.03,0.005186667,0.050325882,5,0.125,0.416666667,0.3125,0.2875,0.266666667,0.238095238,0.236607143,0.211805556,0.202777778,0.197727273,0.196969697,0.190705128,0.18543956,0.176190476,0.171875,0.167279412,0.16503268,0.165935673,0.1625,0.163690476,0.541069067
0.15,0.003,0.01,0.005385165,0.005500005,22,14,11.79166667,9.229166667,7.4,6.166666667,5.25,4.580357143,4.072916667,3.641666667,3.309090909,3.026515152,2.794871795,2.597527473,2.421428571,2.265625,2.131433824,2.017973856,1.910087719,1.813815789,1.730357143,0.192726894
0.15,0.003,0.03,0.003487587,0.00514326,12,7.5,7.791666667,6.645833333,5.9875,5.391666667,4.994047619,4.482142857,4.03125,3.641666667,3.320454545,3.049242424,2.806089744,2.600274725,2.427380952,2.277083333,2.147977941,2.028594771,1.924707602,1.828289474,1.744047619,0.135409741
0.15,0.005,0.01,0.00372678,0.000527038,26,19.125,13.83333333,10.25,8.05,6.658333333,5.636904762,4.9375,4.364583333,3.930555556,3.568181818,3.257575758,3.008012821,2.79532967,2.613095238,2.45,2.309742647,2.185457516,2.078947368,1.978289474,1.888095238,0.198596173
0.15,0.005,0.03,0.004714045,0.004452235,19,13.25,11.45833333,9.395833333,7.7875,6.5,5.613095238,4.915178571,4.388888889,3.944444444,3.570454545,3.263257576,3.020833333,2.815934066,2.630952381,2.469791667,2.321691176,2.191176471,2.078947368,1.980263158,1.893452381,0.165953318
0.05,0.001,0.01,0.000327182,0.103126185,3,0.875,0.541666667,0.4375,0.35,0.325,0.321428571,0.321428571,0.340277778,0.325,0.313636364,0.303030303,0.28525641,0.270604396,0.263095238,0.254166667,0.244485294,0.234477124,0.230263158,0.222368421,0.214285714,0.310142572
0.05,0.001,0.03,0.004700766,0.194021075,4,1.125,0.791666667,0.625,0.525,0.441666667,0.398809524,0.375,0.385416667,0.361111111,0.345454545,0.320075758,0.299679487,0.281593407,0.267857143,0.266666667,0.255514706,0.243464052,0.231725146,0.220394737,0.211904762,0.334084995
0.05,0.003,0.01,0.00442476,0.101807858,4,1.375,0.958333333,0.791666667,0.7625,0.716666667,0.660714286,0.611607143,0.569444444,0.552777778,0.527272727,0.522727273,0.506410256,0.490384615,0.471428571,0.451041667,0.435661765,0.432189542,0.433479532,0.426973684,0.432142857,0.248009371
0.05,0.003,0.03,0.020326988,0.111761035,5,2.125,1.583333333,1.270833333,1.125,0.966666667,0.857142857,0.736607143,0.65625,0.602777778,0.563636364,0.554924242,0.536858974,0.526098901,0.526190476,0.523958333,0.512867647,0.501633987,0.48245614,0.465789474,0.454761905,0.2430395
0.05,0.005,0.01,0.012023965,0.105884141,5,2,1.25,1.1875,1.025,0.908333333,0.845238095,0.830357143,0.777777778,0.777777778,0.736363636,0.715909091,0.697115385,0.677197802,0.682142857,0.683333333,0.707720588,0.712418301,0.716374269,0.701973684,0.679761905,0.224091695
0.05,0.005,0.03,0.010625707,0.102129445,5,2.125,1.333333333,1.083333333,1.1125,0.975,0.857142857,0.803571429,0.815972222,0.802777778,0.768181818,0.746212121,0.721153846,0.733516484,0.713095238,0.701041667,0.681066176,0.681372549,0.680555556,0.677631579,0.657142857,0.220559684
0.09,0.001,0.01,0.006473373,0.064623912,4,0.75,0.541666667,0.5,0.425,0.408333333,0.380952381,0.40625,0.385416667,0.375,0.361363636,0.333333333,0.317307692,0.296703297,0.280952381,0.272916667,0.265625,0.260620915,0.255116959,0.251973684,0.245238095,0.353551447
0.09,0.001,0.03,0.002457517,0.095264401,3,0.5,0.291666667,0.229166667,0.3,0.266666667,0.238095238,0.236607143,0.225694444,0.225,0.225,0.212121212,0.200320513,0.197802198,0.189285714,0.179166667,0.173713235,0.172385621,0.168128655,0.176973684,0.175,0.395632516
0.09,0.003,0.01,0.009129944,0.064038151,6,3.25,2.041666667,1.6875,1.4875,1.308333333,1.178571429,1.133928571,1.041666667,0.969444444,0.936363636,0.886363636,0.865384615,0.835164835,0.810714286,0.784375,0.756433824,0.72875817,0.703216374,0.692763158,0.679166667,0.208497559
0.09,0.003,0.03,0.01200828,0.079867174,6,2.625,1.916666667,1.4375,1.1875,1.1,1.142857143,1.111607143,1.079861111,1,0.918181818,0.875,0.868589744,0.854395604,0.814285714,0.775,0.745404412,0.716503268,0.730263158,0.727631579,0.71547619,0.219444835
