Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.11,0.001,0.01,0.01547936,0.02133912,6,0.375,0.75,0.729166667,0.7,0.758333333,0.720238095,0.714285714,0.663194444,0.641666667,0.602272727,0.587121212,0.568910256,0.56043956,0.551190476,0.541666667,0.526654412,0.505718954,0.496345029,0.478947368,0.470238095,0.334422255
0.11,0.001,0.03,0.001964803,0.015515027,4,0.625,0.666666667,0.625,0.55,0.591666667,0.547619048,0.526785714,0.5,0.519444444,0.511363636,0.492424242,0.490384615,0.495879121,0.502380952,0.509375,0.506433824,0.503267974,0.500730994,0.501973684,0.501190476,0.272710159
0.11,0.003,0.01,0.008951257,0.024510874,11,6.75,5.125,4.25,3.65,3.425,3.172619048,2.964285714,2.979166667,2.855555556,2.747727273,2.630681818,2.53525641,2.45467033,2.389285714,2.38125,2.308823529,2.202614379,2.118421053,2.035526316,1.961904762,0.152909899
0.11,0.003,0.03,0.010055249,0.034334345,9,3.375,2.791666667,3.125,3.1375,2.925,2.726190476,2.544642857,2.395833333,2.341666667,2.297727273,2.267045455,2.243589744,2.173076923,2.097619048,2.065625,2.043198529,2.02369281,1.978070175,1.922368421,1.875,0.156932456
0.11,0.005,0.01,0.0025,0.022579426,14,8.5,6.541666667,5.583333333,5.1875,5.091666667,4.851190476,4.776785714,4.548611111,4.208333333,3.886363636,3.636363636,3.383012821,3.179945055,2.998809524,2.834375,2.694852941,2.573529412,2.450292398,2.343421053,2.266666667,0.146540514
0.11,0.005,0.03,0.001317616,0.020956675,12,7.875,6.25,5.8125,5.3,5.066666667,4.69047619,4.629464286,4.361111111,4.002777778,3.761363636,3.537878788,3.320512821,3.137362637,2.967857143,2.813541667,2.658088235,2.546568627,2.418128655,2.326315789,2.232142857,0.130850436
0.15,0.001,0.01,0.000313756,0.062833996,4,0.625,0.791666667,0.604166667,0.5125,0.466666667,0.404761905,0.379464286,0.347222222,0.333333333,0.329545455,0.3125,0.304487179,0.291208791,0.28452381,0.273958333,0.261948529,0.255718954,0.242690058,0.240131579,0.239285714,0.347802492
0.15,0.001,0.03,0.002065872,0.237993697,4,0,0.291666667,0.208333333,0.2125,0.216666667,0.19047619,0.183035714,0.173611111,0.166666667,0.161363636,0.149621212,0.147435897,0.142857143,0.133333333,0.13125,0.122242647,0.119281046,0.114035088,0.111184211,0.108928571,0.564613753
0.15,0.003,0.01,0.020847112,0.067507834,9,3.75,3.083333333,2.729166667,2.525,2.216666667,1.994047619,1.870535714,1.736111111,1.647222222,1.552272727,1.46780303,1.442307692,1.372252747,1.347619048,1.277083333,1.233455882,1.202614379,1.167397661,1.1375,1.104166667,0.200639565
0.15,0.003,0.03,0.017327723,0.058111102,8,2.625,2.208333333,2.125,1.9875,1.933333333,1.726190476,1.674107143,1.597222222,1.566666667,1.488636364,1.388257576,1.309294872,1.274725275,1.246428571,1.228125,1.201286765,1.176470588,1.154239766,1.132236842,1.097619048,0.204390963
